id,startup_id,update_type,title,description,update_date,is_published,created_by,created_at,updated_at
612,175,Funding,KisanTech Hub - Funding,"KisanTech Hub has announced a funding milestone, strengthening its position in the Mobility space.",2024-05-30,1,1,2020-03-07 06:47:54,2023-09-26 09:49:52
613,175,Revenue Milestone,KisanTech Hub - Revenue Milestone,"KisanTech Hub has announced a revenue milestone milestone, strengthening its position in the Mobility space.",2024-01-28,1,1,2023-10-01 05:56:19,2024-07-01 20:36:33
614,175,Patent Filed,KisanTech Hub - Patent Filed,"KisanTech Hub has announced a patent filed milestone, strengthening its position in the Mobility space.",2019-01-05,1,1,2024-05-23 03:18:56,2023-07-17 17:22:38
615,176,Hiring,AirClean Plus - Hiring,"AirClean Plus has announced a hiring milestone, strengthening its position in the AI/ML space.",2019-11-26,0,1,2023-03-14 17:19:47,2024-10-17 09:43:34
616,176,Hiring,AirClean Plus - Hiring,"AirClean Plus has announced a hiring milestone, strengthening its position in the AI/ML space.",2015-03-08,1,1,2021-02-18 02:38:51,2024-07-20 00:52:37
617,176,Media Feature,AirClean Plus - Media Feature,"AirClean Plus has announced a media feature milestone, strengthening its position in the AI/ML space.",2017-06-11,1,1,2024-11-08 21:34:33,2023-12-06 11:08:15
618,176,Patent Filed,AirClean Plus - Patent Filed,"AirClean Plus has announced a patent filed milestone, strengthening its position in the AI/ML space.",2016-07-15,1,1,2023-07-28 17:03:09,2024-11-01 08:46:08
619,177,Media Feature,CropBot Hub - Media Feature,"CropBot Hub has announced a media feature milestone, strengthening its position in the EdTech space.",2023-02-11,1,1,2022-09-24 05:14:53,2023-07-04 03:02:13
620,177,Hiring,CropBot Hub - Hiring,"CropBot Hub has announced a hiring milestone, strengthening its position in the EdTech space.",2022-06-21,1,1,2023-04-18 18:23:23,2023-05-24 20:49:53
621,177,Revenue Milestone,CropBot Hub - Revenue Milestone,"CropBot Hub has announced a revenue milestone milestone, strengthening its position in the EdTech space.",2018-01-17,1,1,2021-10-25 01:33:28,2024-11-26 04:31:15
622,177,Media Feature,CropBot Hub - Media Feature,"CropBot Hub has announced a media feature milestone, strengthening its position in the EdTech space.",2022-05-04,0,1,2020-05-20 12:59:32,2024-04-07 06:02:51
623,177,Product Launch,CropBot Hub - Product Launch,"CropBot Hub has announced a product launch milestone, strengthening its position in the EdTech space.",2014-11-18,1,1,2023-04-05 04:11:45,2024-10-17 11:47:31
624,178,Expansion,GaiaTech - Expansion,"GaiaTech has announced a expansion milestone, strengthening its position in the AI/ML space.",2024-01-14,0,1,2020-08-13 11:56:37,2024-04-08 16:53:15
625,178,Government Grant,GaiaTech - Government Grant,"GaiaTech has announced a government grant milestone, strengthening its position in the AI/ML space.",2023-12-23,1,1,2020-01-05 17:25:13,2024-03-24 12:28:39
626,178,Revenue Milestone,GaiaTech - Revenue Milestone,"GaiaTech has announced a revenue milestone milestone, strengthening its position in the AI/ML space.",2024-09-24,0,1,2020-05-12 02:54:13,2024-09-02 07:51:55
627,179,Partnership,AIcraft - Partnership,"AIcraft has announced a partnership milestone, strengthening its position in the EdTech space.",2024-10-14,1,1,2022-12-19 00:11:54,2023-06-14 00:29:51
628,179,Award,AIcraft - Award,"AIcraft has announced a award milestone, strengthening its position in the EdTech space.",2021-03-27,1,1,2020-02-06 11:15:43,2023-11-28 02:19:38
629,179,Government Grant,AIcraft - Government Grant,"AIcraft has announced a government grant milestone, strengthening its position in the EdTech space.",2021-10-24,1,1,2023-01-01 18:05:07,2024-12-31 18:07:09
630,179,Product Launch,AIcraft - Product Launch,"AIcraft has announced a product launch milestone, strengthening its position in the EdTech space.",2019-05-03,1,1,2020-04-24 15:59:32,2023-08-01 08:51:30
631,179,Partnership,AIcraft - Partnership,"AIcraft has announced a partnership milestone, strengthening its position in the EdTech space.",2023-08-11,1,1,2020-10-08 11:42:31,2024-02-06 18:59:15
632,180,Product Launch,SunPower Solutions - Product Launch,"SunPower Solutions has announced a product launch milestone, strengthening its position in the AgriTech space.",2016-06-06,1,1,2020-01-26 14:17:03,2023-07-07 20:11:17
633,180,Revenue Milestone,SunPower Solutions - Revenue Milestone,"SunPower Solutions has announced a revenue milestone milestone, strengthening its position in the AgriTech space.",2018-11-28,0,1,2022-04-22 17:07:13,2023-07-10 08:24:36
634,180,Patent Filed,SunPower Solutions - Patent Filed,"SunPower Solutions has announced a patent filed milestone, strengthening its position in the AgriTech space.",2022-10-09,1,1,2022-02-12 16:51:46,2024-12-15 08:53:22
635,180,Award,SunPower Solutions - Award,"SunPower Solutions has announced a award milestone, strengthening its position in the AgriTech space.",2021-07-25,0,1,2023-01-27 08:36:28,2023-02-24 00:08:22
636,180,Media Feature,SunPower Solutions - Media Feature,"SunPower Solutions has announced a media feature milestone, strengthening its position in the AgriTech space.",2016-07-17,1,1,2021-10-18 22:29:15,2023-03-21 06:41:14
637,180,Expansion,SunPower Solutions - Expansion,"SunPower Solutions has announced a expansion milestone, strengthening its position in the AgriTech space.",2018-04-17,0,1,2023-12-29 04:59:28,2023-03-28 11:08:15
638,181,Partnership,AgriVision Ventures - Partnership,"AgriVision Ventures has announced a partnership milestone, strengthening its position in the DeepTech space.",2023-05-14,1,1,2021-03-14 13:34:54,2023-03-14 09:49:20
639,181,Award,AgriVision Ventures - Award,"AgriVision Ventures has announced a award milestone, strengthening its position in the DeepTech space.",2024-08-05,0,1,2020-09-26 06:17:15,2023-09-08 11:42:28
640,181,Media Feature,AgriVision Ventures - Media Feature,"AgriVision Ventures has announced a media feature milestone, strengthening its position in the DeepTech space.",2023-03-29,1,1,2020-12-19 15:47:23,2023-03-11 07:49:46
641,181,Award,AgriVision Ventures - Award,"AgriVision Ventures has announced a award milestone, strengthening its position in the DeepTech space.",2022-10-13,1,1,2024-07-18 20:01:18,2024-05-30 04:08:49
642,181,Revenue Milestone,AgriVision Ventures - Revenue Milestone,"AgriVision Ventures has announced a revenue milestone milestone, strengthening its position in the DeepTech space.",2021-06-06,0,1,2022-01-10 00:36:50,2024-12-27 15:25:41
643,181,Hiring,AgriVision Ventures - Hiring,"AgriVision Ventures has announced a hiring milestone, strengthening its position in the DeepTech space.",2021-12-22,0,1,2024-10-28 08:58:56,2023-09-13 15:14:08
644,182,Expansion,DataPulse - Expansion,"DataPulse has announced a expansion milestone, strengthening its position in the AI/ML space.",2022-05-09,1,1,2020-09-24 03:27:36,2024-09-21 22:33:14
645,183,Revenue Milestone,KisanTech Tech - Revenue Milestone,"KisanTech Tech has announced a revenue milestone milestone, strengthening its position in the SaaS space.",2021-04-06,0,1,2023-11-19 22:51:54,2023-08-17 03:31:45
646,183,Funding,KisanTech Tech - Funding,"KisanTech Tech has announced a funding milestone, strengthening its position in the SaaS space.",2022-04-22,1,1,2022-02-13 10:45:08,2023-01-02 05:37:25
647,184,Hiring,GreenPath Pro - Hiring,"GreenPath Pro has announced a hiring milestone, strengthening its position in the AgriTech space.",2021-04-14,0,1,2023-11-12 15:12:55,2024-04-23 03:45:43
648,184,Product Launch,GreenPath Pro - Product Launch,"GreenPath Pro has announced a product launch milestone, strengthening its position in the AgriTech space.",2023-10-02,1,1,2024-11-29 03:44:12,2023-02-03 09:15:04
649,184,Hiring,GreenPath Pro - Hiring,"GreenPath Pro has announced a hiring milestone, strengthening its position in the AgriTech space.",2017-06-03,1,1,2020-09-10 23:32:20,2023-11-05 13:40:34
650,184,Partnership,GreenPath Pro - Partnership,"GreenPath Pro has announced a partnership milestone, strengthening its position in the AgriTech space.",2020-12-11,1,1,2021-10-29 23:42:14,2024-04-27 14:29:04
651,184,Government Grant,GreenPath Pro - Government Grant,"GreenPath Pro has announced a government grant milestone, strengthening its position in the AgriTech space.",2018-03-19,0,1,2022-03-12 23:17:02,2024-11-02 15:45:52
652,184,Award,GreenPath Pro - Award,"GreenPath Pro has announced a award milestone, strengthening its position in the AgriTech space.",2019-05-16,0,1,2024-11-19 13:47:09,2024-12-29 22:30:00
653,185,Product Launch,CropLink Hub - Product Launch,"CropLink Hub has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2024-05-29,0,1,2023-07-09 01:25:06,2023-09-02 07:25:54
654,186,Expansion,DocAI Pro - Expansion,"DocAI Pro has announced a expansion milestone, strengthening its position in the AgriTech space.",2022-04-24,1,1,2022-09-15 11:55:04,2024-11-06 13:47:49
655,186,Funding,DocAI Pro - Funding,"DocAI Pro has announced a funding milestone, strengthening its position in the AgriTech space.",2024-06-07,1,1,2022-02-28 04:20:13,2023-07-02 16:13:09
656,186,Expansion,DocAI Pro - Expansion,"DocAI Pro has announced a expansion milestone, strengthening its position in the AgriTech space.",2020-02-08,1,1,2021-02-09 21:27:37,2024-12-22 05:12:35
657,186,Expansion,DocAI Pro - Expansion,"DocAI Pro has announced a expansion milestone, strengthening its position in the AgriTech space.",2021-08-07,0,1,2022-04-20 14:09:36,2024-09-01 16:37:33
658,186,Expansion,DocAI Pro - Expansion,"DocAI Pro has announced a expansion milestone, strengthening its position in the AgriTech space.",2023-09-06,1,1,2024-09-16 12:08:38,2023-05-30 15:08:07
659,186,Hiring,DocAI Pro - Hiring,"DocAI Pro has announced a hiring milestone, strengthening its position in the AgriTech space.",2015-10-09,1,1,2021-06-16 09:54:33,2024-12-21 01:17:47
660,187,Revenue Milestone,LockSafe AI - Revenue Milestone,"LockSafe AI has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2018-08-04,1,1,2020-06-06 09:08:06,2023-04-20 07:17:32
661,187,Partnership,LockSafe AI - Partnership,"LockSafe AI has announced a partnership milestone, strengthening its position in the Cybersecurity space.",2018-08-20,0,1,2024-05-02 12:59:06,2024-10-26 19:04:53
662,188,Government Grant,MoneyMap - Government Grant,"MoneyMap has announced a government grant milestone, strengthening its position in the E-Commerce space.",2023-02-12,0,1,2024-04-30 19:04:42,2024-11-11 18:51:52
663,188,Revenue Milestone,MoneyMap - Revenue Milestone,"MoneyMap has announced a revenue milestone milestone, strengthening its position in the E-Commerce space.",2018-06-29,0,1,2020-06-03 05:00:03,2023-01-01 06:13:34
664,189,Partnership,KisanTech Solutions - Partnership,"KisanTech Solutions has announced a partnership milestone, strengthening its position in the EdTech space.",2016-04-03,1,1,2020-04-03 16:54:30,2023-12-08 05:14:14
665,189,Hiring,KisanTech Solutions - Hiring,"KisanTech Solutions has announced a hiring milestone, strengthening its position in the EdTech space.",2019-11-16,1,1,2020-09-29 18:53:03,2023-03-20 18:59:48
666,189,Government Grant,KisanTech Solutions - Government Grant,"KisanTech Solutions has announced a government grant milestone, strengthening its position in the EdTech space.",2015-07-10,1,1,2023-09-10 12:44:20,2023-10-28 16:05:46
667,189,Media Feature,KisanTech Solutions - Media Feature,"KisanTech Solutions has announced a media feature milestone, strengthening its position in the EdTech space.",2023-11-29,0,1,2023-03-27 19:13:33,2023-11-27 23:46:59
668,189,Hiring,KisanTech Solutions - Hiring,"KisanTech Solutions has announced a hiring milestone, strengthening its position in the EdTech space.",2022-07-09,1,1,2022-02-18 03:52:21,2023-04-19 02:49:09
669,190,Product Launch,DroneBot India - Product Launch,"DroneBot India has announced a product launch milestone, strengthening its position in the AI/ML space.",2023-12-18,1,1,2024-03-23 10:23:35,2024-12-26 10:32:31
670,190,Government Grant,DroneBot India - Government Grant,"DroneBot India has announced a government grant milestone, strengthening its position in the AI/ML space.",2023-05-04,1,1,2024-08-13 05:33:51,2023-01-07 08:58:24
671,190,Expansion,DroneBot India - Expansion,"DroneBot India has announced a expansion milestone, strengthening its position in the AI/ML space.",2024-07-31,1,1,2020-08-22 23:39:43,2024-12-08 19:30:13
672,190,Government Grant,DroneBot India - Government Grant,"DroneBot India has announced a government grant milestone, strengthening its position in the AI/ML space.",2023-07-03,1,1,2020-09-05 18:28:23,2023-06-17 19:47:03
673,190,Revenue Milestone,DroneBot India - Revenue Milestone,"DroneBot India has announced a revenue milestone milestone, strengthening its position in the AI/ML space.",2024-08-19,0,1,2024-03-10 00:07:33,2023-04-03 15:48:33
674,190,Government Grant,DroneBot India - Government Grant,"DroneBot India has announced a government grant milestone, strengthening its position in the AI/ML space.",2024-01-31,1,1,2024-03-11 00:48:33,2023-03-19 09:43:50
675,191,Partnership,EduLeap Hub - Partnership,"EduLeap Hub has announced a partnership milestone, strengthening its position in the BioTech space.",2022-06-23,1,1,2023-02-13 19:23:02,2024-04-20 04:19:24
676,191,Revenue Milestone,EduLeap Hub - Revenue Milestone,"EduLeap Hub has announced a revenue milestone milestone, strengthening its position in the BioTech space.",2020-05-27,1,1,2024-02-01 18:58:12,2024-03-16 07:14:45
677,191,Partnership,EduLeap Hub - Partnership,"EduLeap Hub has announced a partnership milestone, strengthening its position in the BioTech space.",2021-07-02,1,1,2023-02-20 11:56:19,2024-11-19 22:12:35
678,191,Media Feature,EduLeap Hub - Media Feature,"EduLeap Hub has announced a media feature milestone, strengthening its position in the BioTech space.",2020-10-10,0,1,2024-09-26 09:53:35,2023-06-04 22:13:23
679,192,Expansion,QuickPay AI - Expansion,"QuickPay AI has announced a expansion milestone, strengthening its position in the Cybersecurity space.",2022-05-15,1,1,2021-09-21 22:13:17,2023-02-03 01:44:00
680,192,Revenue Milestone,QuickPay AI - Revenue Milestone,"QuickPay AI has announced a revenue milestone milestone, strengthening its position in the Cybersecurity space.",2024-03-23,1,1,2023-08-12 21:02:20,2024-09-06 02:11:21
681,192,Government Grant,QuickPay AI - Government Grant,"QuickPay AI has announced a government grant milestone, strengthening its position in the Cybersecurity space.",2014-09-28,1,1,2024-02-19 01:25:08,2024-04-06 21:46:20
682,192,Product Launch,QuickPay AI - Product Launch,"QuickPay AI has announced a product launch milestone, strengthening its position in the Cybersecurity space.",2019-03-24,1,1,2024-06-06 00:31:43,2024-08-04 15:56:45
683,193,Media Feature,ShopZone Byte - Media Feature,"ShopZone Byte has announced a media feature milestone, strengthening its position in the EdTech space.",2024-05-16,1,1,2020-06-07 11:12:18,2023-06-12 02:21:04
